J_Fee,J_Fer,AA,Label
0.072727273,0.31884058,20.94366884,1
0,0.05,0,1
0.074074074,0.060535506,30.22705896,1
0,0,0,1
0,0.01,0,1
0.028717949,0.075789474,13.04611884,1
0,0.126126126,0,1
0,0.057142857,0,1
0,0,0,1
0.026115343,0.042682927,10.37502924,1
0.003846154,0.012396694,0.914408568,1
0,0.066666667,0,1
0.00996391,0.06097561,49.26620077,1
0.04526749,0.11971831,10.68893951,1
0,0.015151515,0,1
0,0.313253012,0,1
0,0.016666667,0,1
0,0.277777778,0,1
0,0,0,1
0.25,0.178571429,8.006365842,1
0.032914496,0.075173096,216.8729228,1
0,0.025906736,0,1
0.014485256,0.077777778,28.9098167,1
0,0.031914894,0,1
0.037678208,0.0625,16.0802961,1
0,0,0,1
0,0.026737968,0,1
0,0,0,1
0,0.117647059,0,1
0,0.112676056,0,1
0.019423559,0.11691023,32.60228961,1
0,0.005494505,0,1
0,0.026143791,0,1
0,0,0,1
0.001613337,0,2.210992754,1
0,0.01863354,0,1
0,0.02200489,0,1
0,0.007633588,0,1
0.022222222,0.004694836,0.885843458,1
0,0.010273973,0,1
0,0.016129032,0,1
0,0.053097345,0,1
0,0.058394161,0,1
0,0,0,1
0.00621118,0.017857143,1.377056928,1
0,0,0,1
0,0,0,1
0,0.052631579,0,1
0,0,0,1
0,0.166666667,0,1
0.009433962,0.041884817,2.387816284,1
0,0.10625,0,1
0.006835938,0.010238908,3.049417146,1
0.032258065,0.051575132,12.01980978,1
0,0,0,1
0,0.125,0,1
0,0,0,1
0,0.049295775,0,1
0,0.091666667,0,1
0,0,0,1
0.010169492,0.164556962,1.107427024,1
0,0.166666667,0,1
0,0,0,1
0,0.046153846,0,1
0,0,0,1
0,0,0,1
0,0.043478261,0,1
0,0.016129032,0,1
0,0,0,1
0.01986755,0.061032864,1.410871498,1
0.825,0.692307692,31.07059054,1
0,0.175675676,0,1
0.000656229,0.007352941,2.959554443,1
0,0.023809524,0,1
0,0.01,0,1
0.006060606,0.008944544,0.80757258,1
0,0.012048193,0,1
0,0,0,1
0,0,0,1
0,0.038910506,0,1
0,0,0,1
0,0.028985507,0,1
0,0.020833333,0,1
0,0.020408163,0,1
0,0.068322981,0,1
0,0,0,1
0,0,0,1
0.005427408,0.008928571,2.008937099,1
0,0.004651163,0,1
0,0.058823529,0,1
0.041811847,0.111888112,6.832403283,1
0,0.035714286,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.045454545,0,1
0.130363036,0.1011378,32.21317378,1
0,0.140583554,0,1
0,0.001297017,0,1
0,0,0,1
0.025316456,0.047619048,1.920505136,1
0,0.045112782,0,1
0.004261364,0.0486618,2.123730206,1
0,0.022727273,0,1
0,0,0,1
0,0.007142857,0,1
0,0.076923077,0,1
0,0,0,1
0,0,0,1
0,0.039933444,0,1
0,0.153508772,0,1
0,0,0,1
0.002331002,0.008810573,0.345703643,1
0.085526316,0.2,10.93638063,1
0.140957447,0.026252983,22.14982675,1
0,0.020100503,0,1
0,0,0,1
0,0,0,1
0,0.083636364,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.035185983,0.093333333,243.7054594,1
0,0,0,1
0,0,0,1
0,0.033085194,0,1
0.020408163,0.008928571,2.506676166,1
0,0.02734375,0,1
0,0,0,1
0,0,0,1
0,0.09375,0,1
0,0,0,1
0.023159636,0.050314465,13.99748032,1
0.009762901,0.005417957,3.04284527,1
0,0.054054054,0,1
0.017241379,0.3125,2.113326274,1
0.035714286,0.013618677,5.385611167,1
0.0625,0.131147541,16.59968718,1
0.002166847,0.005988024,0.633693101,1
0,0,0,1
0,0,0,1
0,0.044897959,0,1
0,0,0,1
0,0,0,1
0,0.157894737,0,1
0,0,0,1
0,0.08974359,0,1
0.032894737,0.009174312,1.866411672,1
0,0.000735294,0,1
0,0.008264463,0,1
0,0.158898305,0,1
0,0.010752688,0,1
0,0.054054054,0,1
0,0.104166667,0,1
0.12007874,0.17768595,24.22810968,1
0,0.00727802,0,1
0,0.022556391,0,1
0,0.05,0,1
0,0.087096774,0,1
0.104545455,0.2,19.54933823,1
0,0,0,1
0,0,0,1
0.097826087,0.149253731,6.056035813,1
0,0,0,1
0,0.028225806,0,1
0,0.006535948,0,1
0.011725293,0,3.662871031,1
0.005277045,0.005050505,1.617660233,1
0.009797918,0.169014085,9.240807835,1
0,0,0,1
0,0.153846154,0,1
0,0,0,1
0,0,0,1
0.055079559,0.022156573,18.69872277,1
0,0,0,1
0.029411765,0,1.422693365,1
0.003067485,0.004369538,0.378434599,1
0,0.166666667,0,1
0.009067358,0.051020408,14.52618883,1
0.077586207,0,3.714579667,1
0.031400966,0.018853695,8.890259401,1
0.015544041,0,0.90761892,1
0,0,0,1
0,0.02907916,0,1
0,0.00310559,0,1
0.005586592,0.02970297,0.594798639,1
0.008976661,0.004144464,1.69915577,1
0.07518797,0.015151515,6.632648307,1
0,0.094594595,0,1
0.016042781,0.048780488,1.3830298,1
0.000213265,0.03410341,0.271375201,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.015151515,0,1
0,0,0,1
0.009881423,0.027027027,4.556393662,1
0.018867925,0.005319149,0.392879898,1
0,0,0,1
0,0.04,0,1
0,0,0,1
0,0.003285871,0,1
0.0046875,0,1.218048389,1
0,0.030769231,0,1
0,0.029850746,0,1
0.155477032,0.038062284,19.8335505,1
0,0.019607843,0,1
0.027720739,0.040462428,10.69779683,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.007142857,0,1
0,0,0,1
0,0.034482759,0,1
0,0.107142857,0,1
0,0,0,1
0,0.165137615,0,1
0.00273224,0.009345794,0.348811517,1
0,0.15,0,1
0,0,0,1
0,0.028248588,0,1
0,0.115942029,0,1
0,0.01980198,0,1
0,0.043478261,0,1
0.012345679,0.003787879,0.71947579,1
0,0,0,1
0,0.206214689,0,1
0,0.088495575,0,1
0,0.153846154,0,1
0,0.111111111,0,1
0.034120735,0.003811944,4.3716882,1
0,0.000675447,0,1
0.000822763,0.003357314,6.44695965,1
0,0,0,1
0,0.264705882,0,1
0.014847162,0,6.192740378,1
0,0.005714286,0,1
0.047945205,0.193877551,3.973400463,1
0.040540541,0.077294686,35.45853711,1
0.005050505,0.017241379,0.428735856,1
0,0.01754386,0,1
0,0,0,1
0,0,0,1
0.046875,0.107142857,4.568922894,1
0,0.220930233,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.005082095,0,5.980077228,1
0,0.222222222,0,1
0,0.1,0,1
0.128205128,0.142857143,2.352397192,1
0.003546099,0.004424779,0.591647331,1
0,0.009259259,0,1
0,0.073298429,0,1
0,0,0,1
0,0,0,1
0,0.02739726,0,1
0,0,0,1
0,0.135135135,0,1
0,0.030534351,0,1
0.025,0.136,1.585621494,1
0,0.154109589,0,1
0,0.137931034,0,1
0,0,0,1
0,0.052631579,0,1
0,0,0,1
0.00779459,0.042105263,6.655768978,1
0,0.00625,0,1
0,0,0,1
0,0.060945274,0,1
0.034274194,0.074468085,10.11181385,1
0,0.084078712,0,1
0,0.023255814,0,1
0.002923977,0.00621118,0.391746955,1
0.032113821,0.115720524,31.72429929,1
0,0.065088757,0,1
0,0.104918033,0,1
0,0,0,1
0,0,0,1
0,0.060606061,0,1
0,0,0,1
0,0.263157895,0,1
0,0.088028169,0,1
0,0.010416667,0,1
0,0.103773585,0,1
0,0,0,1
0,0,0,1
0,0.011764706,0,1
0,0,0,1
0.034188034,0.026431718,5.950686974,1
0.04,0.007722008,1.608628997,1
0,0.042682927,0,1
0,0.031746032,0,1
0,0.027777778,0,1
0,0,0,1
0,0.064285714,0,1
0,0.019637462,0,1
0,0,0,1
0.2,0.333333333,0.812711509,1
0.008998875,0.0217714,30.69972405,1
0.007211538,0.01,0.885439594,1
0,0,0,1
0,0.048859935,0,1
0,0.016949153,0,1
0,0.027027027,0,1
0.020472441,0.074074074,7.316897808,1
0,0.007380074,0,1
0,0.034482759,0,1
0,0.111111111,0,1
0,0.071428571,0,1
0.020563595,0.051039698,12.56288784,1
0,0.029761905,0,1
0,0.01369863,0,1
0,0.025477707,0,1
0,0.006097561,0,1
0,0,0,1
0,0.096590909,0,1
0,0.054545455,0,1
0,0.02004008,0,1
0,0.104477612,0,1
0,0.018427518,0,1
0,0,0,1
0.02287234,0.103238866,18.0521502,1
0,0.027777778,0,1
0.08045977,0.032258065,10.6869372,1
0,0.125,0,1
0,0,0,1
0,0.008474576,0,1
0.055555556,0.066666667,10.0529159,1
0.033653846,0.093922652,7.296861981,1
0.121212121,0.155507559,12.69707111,1
0,0,0,1
0.020833333,0.151515152,0.608835049,1
0,0.055248619,0,1
0,0,0,1
0,0.076923077,0,1
0.019498607,0.020948181,2.491888528,1
0,0,0,1
0,0.069767442,0,1
0.0859375,0.235294118,5.673771135,1
0,0.035714286,0,1
0,0,0,1
0,0.05,0,1
0.14479638,0.157407407,19.39751293,1
0,0.139705882,0,1
0.042997543,0.107526882,15.39876515,1
0.002061006,0.006006006,1.812520883,1
0,0.065217391,0,1
0,0,0,1
0,0.188311688,0,1
0,0.027777778,0,1
0,0,0,1
0,0.009345794,0,1
0,0,0,1
0,0.06980057,0,1
0,0.112359551,0,1
0.022900763,0.032786885,1.511674884,1
0,0.171428571,0,1
0,0,0,1
0.010067114,0.009762901,0.88410534,1
0.033950617,0.015037594,15.2512333,1
0.006535948,0,1.217971433,1
0.011162791,0.003691275,8.000576518,1
0,0.079365079,0,1
0,0.057142857,0,1
0,0.069767442,0,1
0,0.016587678,0,1
0,0,0,1
0,0.034482759,0,1
0,0.018181818,0,1
0,0.005319149,0,1
0,0.055555556,0,1
0.096590909,0.107142857,7.65668802,1
0,0,0,1
0,0,0,1
0.060126582,0.039772727,10.69074036,1
0,0,0,1
0.033707865,0.002331002,6.264999654,1
0.0875,0.131578947,5.092856659,1
0.01986755,0.041666667,1.17080039,1
0.052208835,0.038888889,11.81428322,1
0,0.007246377,0,1
0,0.375,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.011764706,0,1
0,0,0,1
0.021400778,0.037356322,9.255638559,1
0,0,0,1
0,0,0,1
0,0.090909091,0,1
0,0,0,1
0,0,0,1
0.002904163,0.014705882,1.301662219,1
0.055277089,0.117403315,2105.411924,1
0,0.037037037,0,1
0,0.03271028,0,1
0,0.003579952,0,1
0,0,0,1
0,0.011904762,0,1
0,0,0,1
0,0.055749129,0,1
0,0,0,1
0,0,0,1
0,0.212121212,0,1
0,0,0,1
0,0,0,1
3.77E-05,0.166208372,9.153104815,1
0,0.056074766,0,1
0.031428571,0.008200259,15.45357872,1
0,0,0,1
0,0,0,1
0,0.069767442,0,1
0,0.005721551,0,1
0.000120171,0.001144165,1.187532928,1
0,0.310344828,0,1
0.01185294,0.088209607,383.6129842,1
0.158469945,0.238095238,23.08065953,1
0,0,0,1
0.013503738,0.095930233,27.61015264,1
0,0.367588933,0,1
0,0.144,0,1
0.004299754,0.007601351,22.10144682,1
0.000189529,0.046448087,1.894061178,1
0,0,0,1
0,0.016949153,0,1
0.247619048,0.166666667,14.46255379,1
0,0.033412888,0,1
0,0,0,1
0,0.0625,0,1
0,0.019354839,0,1
0.029858849,0.025964392,18.88578655,1
0,0,0,1
0,0,0,1
0,0.009090909,0,1
0,0.125523013,0,1
0,0,0,1
0,0,0,1
0.045226131,0.053658537,6.990329802,1
0,0.097222222,0,1
0,0,0,1
0.025316456,0.123076923,2.542073855,1
0,0,0,1
0,0,0,1
0,0.05,0,1
0,0,0,1
0,0.110311751,0,1
0,0.12945591,0,1
0.010989011,0.014084507,0.421423129,1
0,0,0,1
0,0.016574586,0,1
0,0.02027027,0,1
0,0.120879121,0,1
0,0.027972028,0,1
0,0.051282051,0,1
0.009380863,0.038461538,2.055570642,1
0.076923077,0.074468085,11.04498988,1
0,0.00955414,0,1
0,0,0,1
0,0.1,0,1
0,0.0125,0,1
0.005681818,0,0.768621787,1
0.085173502,0.115384615,11.39572479,1
0,0.081632653,0,1
0.032295271,0.055290102,27.19033783,1
0,0.222222222,0,1
0,0,0,1
0,0.043478261,0,1
0,0.055555556,0,1
0,0,0,1
0,0.01843318,0,1
0,0,0,1
2.63E-06,0.000825764,1.232986157,1
0,0.106951872,0,1
0,0.130653266,0,1
0.18902439,0.276923077,16.73302458,1
0,0.164473684,0,1
0,0,0,1
0.11299435,0.393939394,34.2488395,1
0.010344828,0.04743083,1.151742956,1
0,0.004784689,0,1
0,0.030769231,0,1
0,0.317307692,0,1
0,0.058823529,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.037037037,0,1
0,0,0,1
0.016129032,0.000684932,0.613041273,1
0.007038885,0.026086957,77.86894752,1
0.008269388,0.01501251,47.77851185,1
0,0.01863354,0,1
0.003703704,0.009913259,0.371842749,1
0,0.016393443,0,1
0,0,0,1
0.001021972,0.003816794,0.851958432,1
0,0,0,1
0,0,0,1
0.015808122,0.022652659,20.40341465,1
0.010041347,0.069767442,7.849534532,1
0.013347023,0.041018388,6.129278662,1
0,0,0,1
0,0,0,1
0,0.024096386,0,1
0,0,0,1
0.04964539,0.354929577,2.85216104,1
0,0,0,1
0,0.003430532,0,1
0,0.142857143,0,1
0.050938338,0.087155963,8.038658869,1
0,0.055555556,0,1
0,0.055555556,0,1
0,0.049868766,0,1
0,0,0,1
0,0.058823529,0,1
0,0,0,1
0.013623978,0.018808777,1.46190947,1
0.033519553,0.010917031,5.637824829,1
0.041015625,0.048,9.318980281,1
0.017467249,0.033333333,2.146361885,1
0.003367003,0,0.567077308,1
0.012618297,0.0041841,1.357461807,1
0,0.022012579,0,1
0,0.00921659,0,1
0,0,0,1
0,0,0,1
0,0.009708738,0,1
0,0.073369565,0,1
0,0.484615385,0,1
0.142857143,0.122137405,4.184531153,1
0,0.222222222,0,1
0,0.014925373,0,1
0,0,0,1
0,0,0,1
0,0.013253012,0,1
0,0,0,1
0,0.028985507,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.008403361,0,1
0,0,0,1
0,0.022222222,0,1
0,0,0,1
0.013808976,0.053140097,5.470672068,1
0,0.007692308,0,1
0.022900763,0.086826347,7.202673614,1
0.127272727,0.29787234,3.839411493,1
0,0.06741573,0,1
0.005230623,0.010752688,3.981799528,1
0.046272494,0,7.025105833,1
0,0.024390244,0,1
0.010869565,0,0.435413923,1
0,0,0,1
0,0.2,0,1
0,0,0,1
0,0,0,1
0.06779661,0.136363636,4.113360368,1
0,0.064676617,0,1
0,0,0,1
0.203703704,0.351351351,6.796579602,1
0,0,0,1
0,0.052980132,0,1
0.115606936,0.140625,26.17734076,1
0,0.005050505,0,1
0,0.131578947,0,1
0,0,0,1
0.292397661,0.3,53.2484498,1
0,0.219981668,0,1
0.016666667,0.031674208,2.756855842,1
0,0.03125,0,1
0,0.125,0,1
0,0.011627907,0,1
0,0.159663866,0,1
0,0.007494647,0,1
0,0.007285974,0,1
0,0,0,1
0,0.002762431,0,1
0,0,0,1
0,0,0,1
0.06779661,0.198630137,1.81103437,1
0.031934307,0.119496855,17.22110422,1
0.020615477,0.076923077,26.48881032,1
0,0.285714286,0,1
0,0.009009009,0,1
0.020775623,0.092198582,6.982032879,1
0,0.05,0,1
0,0,0,1
0.028125,0.023255814,3.138247753,1
0,0,0,1
0,0,0,1
0,0.0215311,0,1
0.001474926,0.026022305,1.496984974,1
0,0.041666667,0,1
0,0.004651163,0,1
0,0,0,1
0.109859155,0.273809524,18.16204165,1
0.002805145,0.023222749,17.74418921,1
0,0,0,1
0.009615385,0,0.474561156,1
0,0.150588235,0,1
0,0,0,1
0.020408163,0,0.63299809,1
0.017331023,0.021052632,9.489121148,1
0,0.028571429,0,1
0.000361431,0.004032258,7.07105694,1
0,0.078378378,0,1
0,0.000473485,0,1
0.019762846,0.105633803,4.350129947,1
0,0.070512821,0,1
0.010869565,0.062200957,0.454823085,1
0,0.166666667,0,1
0,0,0,1
0,0,0,1
0.015037594,0.017991004,2.842129552,1
0,0.010526316,0,1
0,0.25,0,1
0.022222222,0,0.462669938,1
0.046639232,0.067605634,12.75041202,1
0,0,0,1
0,0.041322314,0,1
0.027580443,0.053731343,27.64910377,1
0,0.083333333,0,1
0,0.021097046,0,1
0,0.001757469,0,1
0,0.189655172,0,1
0,0.039591315,0,1
0,0,0,1
0,0,0,1
0.105263158,0.1,6.435230216,1
0.004347826,0.005970149,1.663792905,1
0,0.157894737,0,1
0.00525,0.019548872,14.60245841,1
4.21E-05,0.000794913,2.335263616,1
0,0,0,1
0,0.080267559,0,1
0,0.010067114,0,1
0,0.186046512,0,1
0,0.012578616,0,1
0,0.010676157,0,1
0,0.076923077,0,1
0,0,0,1
0,0,0,1
0,0.159574468,0,1
0,0.009615385,0,1
0,0.013513514,0,1
0,0,0,1
0,0,0,1
0.056179775,0.102564103,3.166094281,1
0,0.272727273,0,1
0,0,0,1
0,0.115384615,0,1
0,0.119005329,0,1
0,0.010204082,0,1
0.008714597,0.008450704,2.694522163,1
0,0.2,0,1
0,0,0,1
0,0.084033613,0,1
0,0.07751938,0,1
0,0,0,1
0,0.038461538,0,1
0,0,0,1
0,0,0,1
0.135011442,0.091340451,21.58828955,1
0,0,0,1
0,0.310810811,0,1
0,0.027586207,0,1
0,0,0,1
0.004901961,0.071428571,0.511707219,1
0.015358362,0.128674069,3.197262107,1
0.016260163,0.068965517,1.271836203,1
0,0.084592145,0,1
0,0.2,0,1
0,0.129032258,0,1
0,0,0,1
0,0.4,0,1
0.020648968,0.280471822,2.575094192,1
0.003880983,0.017167382,1.307903849,1
0.048598131,0.107491857,46.1841922,1
0,0,0,1
0.002421308,0.008547009,0.56012059,1
0,0.024390244,0,1
0,0,0,1
0.097643098,0.102756892,16.83092735,1
0,0.043243243,0,1
0,0.002729045,0,1
0.198275862,0.192307692,12.12778274,1
0,0.017391304,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.025974026,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.019607843,0,1
0,0.029058116,0,1
0.045045045,0.001941748,1.830507838,1
0,0.045454545,0,1
0,0.014492754,0,1
0.063711911,0.03286385,13.22487241,1
0.043715847,0.085774059,17.13507373,1
0,0.022222222,0,1
0,0,0,1
0,0.059701493,0,1
0,0.058823529,0,1
0,0.173913043,0,1
0.017241379,0.010093168,0.638306781,1
0.002016129,0,0.591647331,1
0,0.034482759,0,1
0,0,0,1
0,0.035714286,0,1
0,0.285714286,0,1
0,0,0,1
0,0.062068966,0,1
0.043010753,0.002923977,1.514254409,1
0.041561713,0.044354839,12.46264981,1
0.002185792,0,0.679340525,1
0,0,0,1
0.04,0.047619048,0.836189895,1
0,0.071428571,0,1
0,0.045454545,0,1
0.000503567,0.005102041,5.45211389,1
0,0.101075269,0,1
0,0,0,1
0,0,0,1
0.004,0.25,0.582749447,1
0,0.007204611,0,1
0,0,0,1
0.088560886,0.25,14.52695551,1
0.038610039,0.112149533,5.062955713,1
0,0,0,1
0,0.022727273,0,1
0,0.051282051,0,1
0.011820331,0.041112455,61.31946413,1
0,0.0625,0,1
0.012875536,0.05,3.614194034,1
0,0.004545455,0,1
0,0.027108434,0,1
0.014476819,0.021255061,30.15414979,1
0,0,0,1
0,0,0,1
0,0.1953125,0,1
0,0.053333333,0,1
0.056195965,0.117073171,15.27083413,1
0,0.044776119,0,1
0,0.003460208,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.08839779,0,1
0,0.2,0,1
0,0,0,1
0.022836538,0.009940358,6.475559189,1
0,0,0,1
0,0,0,1
0.005051294,0.017061611,43.3888035,1
0,0.113122172,0,1
0,0.011363636,0,1
0,0.056485356,0,1
0,0.047619048,0,1
0,0,0,1
0.12195122,0.006024096,10.66713221,1
0,0,0,1
0.205970149,0.059196617,83.75340031,1
0.034090909,0.001477105,12.1349375,1
0,0,0,1
0,0.052631579,0,1
0,0.142857143,0,1
0,0,0,1
0.023333333,0.103773585,3.282483746,1
0,0.003831418,0,1
0,0.145228216,0,1
0,0.041543027,0,1
0,0.027559055,0,1
0,0,0,1
0,0.048295455,0,1
0,0,0,1
0.000709757,0.003839824,6.174897596,1
0,0.071833648,0,1
0,0,0,1
0,0.062801932,0,1
0,0,0,1
0,0.013636364,0,1
0,0.076923077,0,1
0,0.020408163,0,1
0,0,0,1
0,0.100917431,0,1
0.166666667,0.0625,1.575845994,1
0.002894356,0.012658228,0.762887384,1
0,0.03030303,0,1
0.12987013,0.231075697,4.202575136,1
0,0.25,0,1
0,0.045454545,0,1
0,0.076923077,0,1
0,0.064935065,0,1
0,0.003311258,0,1
0,0.012738854,0,1
0,0,0,1
0,0.061728395,0,1
0,0.020618557,0,1
0,0.029411765,0,1
0,0,0,1
0,0,0,1
0,0.16,0,1
0,0.054644809,0,1
0,0.076923077,0,1
0.000201654,0.044189853,0.380609346,1
0,0.093023256,0,1
0,0.034090909,0,1
0,0.015625,0,1
0,0,0,1
0.12037037,0.002906977,5.442667993,1
0,0,0,1
0,0,0,1
0,0.021276596,0,1
0.147058824,0.161764706,7.120372294,1
0,0.000801925,0,1
0,0.023529412,0,1
0,0,0,1
0,0,0,1
0,0.027777778,0,1
0.08411215,0.130434783,8.724531821,1
0,0.027027027,0,1
0.010526316,0.02484472,4.20289841,1
0.077812361,0.129186603,109.3225019,1
0,0.052631579,0,1
0,0.016650343,0,1
0,0,0,1
0,0.149367089,0,1
0,0,0,1
0,0,0,1
0,0.024390244,0,1
0,0.001422475,0,1
0,0.022988506,0,1
0,0.027149321,0,1
0.087470449,0.211940299,16.3998473,1
0,0,0,1
0,0,0,1
0,0.026086957,0,1
0,0.066666667,0,1
0.024778761,0.152173913,13.70969933,1
0,0.066543438,0,1
0.079497908,0.142857143,9.576914102,1
0.001218821,0.00560573,57.89313318,1
0,0,0,1
0.285714286,0.436363636,13.95363167,1
0,0.025575448,0,1
0,0,0,1
0,0,0,1
0,0.029411765,0,1
0,0.007462687,0,1
0,0,0,1
0.016806723,0.181818182,0.932356252,1
0,0.085972851,0,1
0,0,0,1
0.011037921,0.05,98.30529957,1
0.016246954,0.024691358,13.61478479,1
0.00419874,0.028571429,3.072631116,1
0,0.058577406,0,1
0,0.031746032,0,1
0,0.283018868,0,1
0,0,0,1
0,0.0625,0,1
0,0.033333333,0,1
0.039285714,0.074561404,4.160480104,1
0,0.035714286,0,1
0.008196721,0.088766114,0.596151314,1
0,0.2,0,1
0,0.06504065,0,1
0,0.006389776,0,1
0.012898846,0.033444816,10.07554592,1
0,0,0,1
0,0,0,1
0,0.116182573,0,1
0,0.024691358,0,1
0.029761905,0.003350084,1.846457348,1
0,0,0,1
0,0,0,1
0,0,0,1
0.1,0.094339623,81.09202465,1
0,0.291666667,0,1
0,0.222972973,0,1
0,0.032258065,0,1
0.096,0.086956522,9.856835025,1
0.037267081,0.0390625,2.86433157,1
0,0,0,1
0,0,0,1
0,0.130705394,0,1
0,0.006543075,0,1
0,0.027777778,0,1
0,0.019138756,0,1
0,0,0,1
0.033333333,0.020408163,1.738849415,1
0,0.070175439,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.092250923,0,1
0,0.017857143,0,1
0,0,0,1
0,0,0,1
0.005437386,0.034782609,294.4145922,1
0,0,0,1
0.102902375,0.217054264,21.66992796,1
0.001241465,0,0.744437433,1
0,0.062330623,0,1
0.053968254,0.095238095,7.553434985,1
0,0.046391753,0,1
0.024691358,0,3.623552375,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.035714286,0,1
0,0,0,1
0,0,0,1
0.003937008,0.02173913,4.367947667,1
0.001628664,0,0.926628408,1
0,0,0,1
0,0.066666667,0,1
0,0.010810811,0,1
0,0.130718954,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.056338028,0,1
0,0.1875,0,1
0,0.022801303,0,1
0.008016032,0,1.821873423,1
0,0.144329897,0,1
0,0,0,1
0.006666667,0.005788712,0.441536617,1
0.044238683,0.091954023,20.12064432,1
0,0,0,1
0,0.047904192,0,1
0,0,0,1
0,0.075,0,1
0,0.153846154,0,1
0,0.035714286,0,1
0,0,0,1
0,0.044776119,0,1
0,0.025641026,0,1
0,0.012787724,0,1
0.052631579,0.109677419,8.932716774,1
0,0.010540184,0,1
0,0.051282051,0,1
0,0.081585082,0,1
0,0.021505376,0,1
0,0,0,1
0.008,0.02173913,0.976984401,1
0,0.011764706,0,1
0.026415094,0.001490313,2.862611324,1
0.158730159,0.05,4.683692399,1
0,0.026548673,0,1
0.033492823,0,13.67023603,1
0,0.007326007,0,1
0.007633588,0.018867925,0.555759164,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.058139535,0,1
0,0.037037037,0,1
0.086666667,0.040322581,8.612639898,1
0,0,0,1
0,0.083215797,0,1
0,0.005847953,0,1
0,0.007772021,0,1
0,0,0,1
0,0.015957447,0,1
0,0,0,1
0.024615385,0,3.062504318,1
0,0.1125,0,1
0,0.166666667,0,1
0,0.25,0,1
0,0,0,1
0,0.074766355,0,1
0,0,0,1
0.091973244,0.152866242,38.3630453,1
0,0,0,1
0,0,0,1
0.048543689,0.012385919,1.509408256,1
0,0.051724138,0,1
0,0.083333333,0,1
0,0.034188034,0,1
0.017582418,0.092592593,4.193866677,1
0,0.047808765,0,1
0.009487666,0.037037037,1.845923783,1
0,0.02,0,1
0,0.06122449,0,1
0.012310606,0.0703125,5.465463584,1
0,0,0,1
0,0.037037037,0,1
0,0,0,1
0.025653987,0.16403569,1388.293063,1
0,0.01010101,0,1
0,0.109933775,0,1
0,0.023809524,0,1
0,0.033898305,0,1
0,0,0,1
0,0.069306931,0,1
0.006708194,0.020997375,15.41712295,1
0,0,0,1
0,0,0,1
0.000591657,0.02617801,28.40915144,1
0.00415016,0.024603609,44.56899394,1
0.016528926,0.025490196,2.561186673,1
0,0,0,1
0,0,0,1
0,0.030716724,0,1
0,0.818181818,0,1
0.001485884,0,0.302895921,1
0,0.191304348,0,1
0.044372731,0.06234414,43.06430697,1
0,0,0,1
0,0,0,1
0,0,0,1
0.037313433,0.029473684,6.333108633,1
0.016666667,0.004464286,0.462669938,1
0,0,0,1
0,0.051282051,0,1
0,0.025,0,1
0.025899281,0.123505976,11.63879189,1
0,0,0,1
0,0.142857143,0,1
0,0.01793722,0,1
0,0,0,1
0,0.142857143,0,1
0,0.147798742,0,1
0,0.038095238,0,1
0,0.025,0,1
0,0.008064516,0,1
0.039516129,0.081632653,18.66613209,1
0.189189189,0.166666667,3.518417632,1
0,0.016129032,0,1
0,0,0,1
0.007216495,0,4.444608957,1
0,0,0,1
0,0,0,1
0,0.002892263,0,1
0,0,0,1
0,0.412280702,0,1
0,0.037267081,0,1
0,0.222222222,0,1
0,0,0,1
0,0.008547009,0,1
0,0.010362694,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.028011204,0.060747664,9.920283291,1
0,0,0,1
0,0.049382716,0,1
0,0.071253071,0,1
0.10046729,0.070175439,22.62469002,1
0,0,0,1
0,0.036363636,0,1
0,0,0,1
0,0,0,1
0,0.121212121,0,1
0,0,0,1
0,0.123333333,0,1
0,0.079365079,0,1
0,0.117647059,0,1
0,0,0,1
0,0,0,1
0,0.064516129,0,1
0,0,0,1
0,0.083333333,0,1
0.13125,0.188888889,11.95417636,1
0.007564297,0.014084507,1.776724061,1
0,0.024590164,0,1
0,0.130890052,0,1
0,0.03125,0,1
0.000551724,0.001712329,0.711679638,1
0.014162077,0.04,31.02945299,1
0,0.014814815,0,1
0,0.03960396,0,1
0,0,0,1
0.06779661,0.098136646,1.387339259,1
0.028248588,0.060267857,1.796781826,1
0.009456265,0.040494938,1.317860206,1
