J_Fee,J_Fer,C_Fee,C_Fer,AA,Label
0,0.031746032,0,0.01490712,0,1
0,0,0,0,0,1
0.007894737,0.002638522,0.03520894,0.001870653,1.355286015,1
0.005747126,0.035211268,0.036102024,0.007307412,1.148869899,1
0,0,0,0,0,1
0,0.015037594,0,0.003327561,0,1
0,0,0,0,0,1
0,0.214285714,0,0.05213994,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.020508614,0.08583691,0.049252718,0.012961341,19.79387616,1
0.075949367,0.086956522,0.190308444,0.033469581,2.720396105,1
0,0,0,0,0,1
0,0.042553191,0,0.015792646,0,1
0,0.016393443,0,0.006289308,0,1
0,0,0,0,0,1
0,0.03030303,0,0.024242424,0,1
0,0,0,0,0,1
0,0.088339223,0,0.011693321,0,1
0.000196333,0.001694915,0.006268761,0.000572738,2.541294964,1
0,0.016666667,0,0.033113309,0,1
0.058536585,0.169230769,0.139970842,0.031620327,5.041871581,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.0625,0,0.037796447,0,1
0,0,0,0,0,1
0.015151515,0.008438819,0.106870575,0.004892799,1.439554261,1
0,0,0,0,0,1
0,0.019607843,0,0.002089096,0,1
0,0.01,0,0.02849882,0,1
0.019607843,0.132352941,0.094517494,0.039002358,1.78638254,1
0,0,0,0,0,1
0.002930415,0.011504832,0.032488553,0.001712848,73.13299728,1
0.25,0.4,0.415671976,0.130166122,37.5216266,1
0,0.075268817,0,0.081533265,0,1
0,0,0,0,0,1
0.009287926,0.032258065,0.040719997,0.006313453,7.591534688,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.18705036,0,0.03200922,0,1
0,0.007518797,0,0.002578553,0,1
0,0.018382353,0,0.003655221,0,1
0,0.017094017,0,0.011860771,0,1
0,0.047619048,0,0.015638581,0,1
0.064794816,0.073896863,0.147616775,0.005162488,18.00685478,1
0,0.02189781,0,0.016837997,0,1
0,0.066666667,0,0.044194174,0,1
0,0.025,0,0.054073807,0,1
0,0,0,0,0,1
0,0.083333333,0,0.02795085,0,1
0,0,0,0,0,1
0,0.003968254,0,0.000851951,0,1
0,0.008595989,0,0.010228964,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.114035088,0,0.051487672,0,1
0,0.018181818,0,0.003216121,0,1
0.045454545,0,0.08760814,0,3.776321852,1
0,0,0,0,0,1
0.091575092,0.073248408,0.172331847,0.012244509,11.20168027,1
0,0.09375,0,0.077771377,0,1
0,0,0,0,0,1
0,0.04,0,0.03011693,0,1
0,0.052556818,0,0.007508748,0,1
0.015903308,0.06993007,0.054316262,0.020946773,9.552375033,1
0.11659808,0.089552239,0.215041762,0.024834982,40.31349058,1
0.087248322,0.225806452,0.16093596,0.065955607,6.351840069,1
0,0.008474576,0,0.02331262,0,1
0,0,0,0,0,1
0,0.030470914,0,0.003984721,0,1
0,0,0,0,0,1
0,0.07079646,0,0.021928098,0,1
0,0,0,0,0,1
0.008283133,0.021772939,0.034262427,0.00443038,3.761420612,1
0,0.05982906,0,0.014160463,0,1
0.130434783,0.368421053,0.231758717,0.140705294,12.54227784,1
0,0.010067114,0,0.014705882,0,1
0,0.125,0,0.109108945,0,1
0,0.135135135,0,0.040794622,0,1
0.012561442,0.03587963,0.025694748,0.00357241,8.339803045,1
0,0.123376623,0,0.020936639,0,1
0.001092419,0.007575758,0.009298372,0.001618764,5.799904399,1
0.130872483,0.015151515,0.267525204,0.007936508,15.35381785,1
0,0,0,0,0,1
0,0.05,0,0.051320024,0,1
0.108910891,0.4,0.273719931,0.204124145,14.47813155,1
0,0.151515152,0,0.045383338,0,1
0,0.005194805,0,0.003644941,0,1
0.024221453,0.015503876,0.05102053,0.002976883,4.91994585,1
0,0,0,0,0,1
0,0.014285714,0,0.009460945,0,1
0,0.055,0,0.038001137,0,1
0,0.2,0,0.19245009,0,1
0,0.204819277,0,0.031393071,0,1
0.091703057,0.071942446,0.175881618,0.02553814,17.40076211,1
0,0,0,0,0,1
0,0.066666667,0,0.041666667,0,1
0,0,0,0,0,1
0,0.009964413,0,0.001644533,0,1
0,0.02,0,0.005132002,0,1
0.031105991,0.069988138,0.06423221,0.006636489,11.20783124,1
0,0,0,0,0,1
0,0.001746725,0,0.014789275,0,1
3.18E-05,0.000487092,0.000836562,0.000112735,2.165037694,1
0,0,0,0,0,1
0.122194514,0.022251309,0.248245299,0.00441586,17.68380351,1
0,0,0,0,0,1
0,0.083333333,0,0.033195307,0,1
0.042918455,0.133828996,0.083058449,0.028025605,26.78870437,1
0,0,0,0,0,1
0,0.028037383,0,0.006913984,0,1
0,0,0,0,0,1
0,0.022222222,0,0.026516504,0,1
0.151515152,0,0.264628062,0,8.976820364,1
0,0,0,0,0,1
0,0,0,0,0,1
0.006451613,0.171296296,0.017474081,0.009924934,0.338275719,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.052486188,0,0.010569213,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
2.10E-05,0.001031353,0.001788986,0.000298157,18.33902551,1
0,0.0234375,0,0.017484465,0,1
0.081081081,0.051282051,0.151542327,0.005609419,15.73656054,1
0.008559812,0.025607064,0.042615695,0.002826404,21.80768523,1
0,0.028248588,0,0.006362038,0,1
0.001615196,0.009724473,0.023967752,0.001732161,23.42574425,1
0,0.090909091,0,0.091766294,0,1
0.001160172,0.014775977,0.014372222,0.00221747,11.42819973,1
0.088495575,0.15,0.178685422,0.107142857,6.53433029,1
0,0.076923077,0,0.036084392,0,1
0,0.01183432,0,0.003376279,0,1
0,0.041237113,0,0.03280011,0,1
0.013736264,0.076923077,0.043116267,0.017048348,1.871757801,1
0,0.012820513,0,0.009718377,0,1
0,0.204545455,0,0.073474896,0,1
0.000699301,0,0.00360375,0,2.464661049,1
0.011363636,0.001331558,0.031814238,0.000375305,0.347818675,1
0,0,0,0,0,1
0.022222222,0.009389671,0.122398012,0.0066395,0.83844774,1
0,0,0,0,0,1
0.001402525,0.002777778,0.007770873,0.001969657,0.302500364,1
0,0.048192771,0,0.041711952,0,1
0,0.117021277,0,0.03200922,0,1
0,0.142857143,0,0.095238095,0,1
0,0,0,0,0,1
0,0.071428571,0,0.045360921,0,1
0,0,0,0,0,1
0.016260163,0.004310345,0.0362977,0.00102933,1.157601601,1
0.02962963,0.5,0.116941069,0.384900179,4.203161496,1
0.014164306,0.051724138,0.030851856,0.016839058,3.15329788,1
0.098557692,0.136125654,0.183614815,0.021523651,18.95310428,1
0.114503817,0.081818182,0.210600224,0.016901408,8.002801475,1
0,0.063636364,0,0.052800498,0,1
0,0.065533981,0,0.007628169,0,1
0,0,0,0,0,1
0,0.047058824,0,0.008966689,0,1
0.015503876,0,0.049416621,0,1.118669019,1
0,0.159802306,0,0.025585004,0,1
0.003442341,0.019512195,0.018698213,0.00395631,2.590486827,1
0,0.155642023,0,0.02034287,0,1
0,0.003816794,0,0.001733386,0,1
0,0.05952381,0,0.01613407,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.008658009,0,0.03304093,0,1
0,0.038461538,0,0.1,0,1
0,0,0,0,0,1
0.000949848,0.031851852,0.02605227,0.00461451,2.557789362,1
0,0.017793594,0,0.003071707,0,1
0,0.085714286,0,0.021059422,0,1
0,0.002544529,0,0.001803844,0,1
0,0.173913043,0,0.145478593,0,1
0,0.018957346,0,0.004210526,0,1
0.020661157,0.001153403,0.057369033,0.000578704,1.562995291,1
0,0.055214724,0,0.010502279,0,1
0.000233754,0.048818898,0.003674938,0.002785024,3.125003543,1
0.003169752,0.063794984,0.016490602,0.003684522,55.97719447,1
0.019607843,0,0.053300179,0,0.6345329,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.008695652,0,0.002914879,0,1
0,0.153846154,0,0.094491118,0,1
0,0.146341463,0,0.048387097,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.13877551,0,0.025412793,0,1
0,0.213062099,0,0.021488134,0,1
0.006823821,0.010638298,0.01817271,0.00284599,4.169877635,1
0,0.071428571,0,0.02598596,0,1
0,0.012820513,0,0.005283099,0,1
0,0.009174312,0,0.048112522,0,1
0,0,0,0,0,1
0,0.008733624,0,0.017122968,0,1
0.003414062,0.001938924,0.023938433,0.000647878,12.66340265,1
0,0.208576998,0,0.018532743,0,1
0,0,0,0,0,1
0,0.020618557,0,0.003730365,0,1
0,0,0,0,0,1
0,0.037037037,0,0.023570226,0,1
0,0.111111111,0,0.102062073,0,1
0,0,0,0,0,1
0,0.06010929,0,0.017216105,0,1
0,0.009615385,0,0.002630668,0,1
0,0.01242236,0,0.002560226,0,1
1.31E-05,0.000413052,0.00160434,0.000238525,14.83121581,1
0,0.027027027,0,0.022821773,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.029411765,0,0.016129032,0,1
0,0,0,0,0,1
0,0.087378641,0,0.051571062,0,1
0.090909091,0.050505051,0.213504205,0.018414239,4.26969991,1
0.046153846,0.031746032,0.1,0.0131693,1.017589482,1
0,0.142857143,0,0.204124145,0,1
0,0.074626866,0,0.031055901,0,1
0,0.0625,0,0.03928371,0,1
0,0,0,0,0,1
0,0.013333333,0,0.009598538,0,1
0.007195745,0.009143407,0.034004934,0.001478345,25.19438837,1
0,0.010526316,0,0.034565056,0,1
0,0.021505376,0,0.052414242,0,1
0.077751196,0.178571429,0.159038809,0.040540541,41.43385579,1
0,0.047619048,0,0.021790682,0,1
0,0.016129032,0,0.011918282,0,1
0,0.02919708,0,0.02358036,0,1
0.001640689,0,0.004538381,0,1.857118058,1
0.002932551,0.003046716,0.007452525,0.000880405,0.672449944,1
0,0,0,0,0,1
0,0.205128205,0,0.069504805,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.189655172,0,0.044772122,0,1
0.018910741,0.029505582,0.043022824,0.003453772,17.65518435,1
0.035433071,0.071942446,0.09047054,0.015342369,23.5151808,1
0,0,0,0,0,1
0.1875,0.033333333,0.433012702,0.015408339,3.899068429,1
0,0,0,0,0,1
0,0.015544041,0,0.031173984,0,1
0,0.046296296,0,0.011363636,0,1
0.022522523,0.162162162,0.045978105,0.089802651,3.306084126,1
0,0.017857143,0,0.02773501,0,1
0,0.00617284,0,0.003996102,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.007692308,0,0.044022545,0,1
0,0.049180328,0,0.018181818,0,1
0,0.024390244,0,0.079056942,0,1
0,0.012820513,0,0.003972761,0,1
0.07,0.053231939,0.133108824,0.008259729,8.621023055,1
0,0.047058824,0,0.008056141,0,1
0,0,0,0,0,1
0.004950495,0.020686802,0.018281811,0.002031014,0.443405397,1
0,0.05,0,0.05,0,1
0,0.111340206,0,0.012003361,0,1
0,0.011235955,0,0.035737084,0,1
0.002554854,0.050769231,0.016311745,0.005255523,6.609349132,1
0,0.015384615,0,0.005420054,0,1
0,0.142857143,0,0.120604538,0,1
0,0.002164502,0,0.000768038,0,1
0,0,0,0,0,1
0,0.059259259,0,0.041923332,0,1
0,0.127659574,0,0.052223297,0,1
0,0.03125,0,0.009764168,0,1
0.000861326,0.025751073,0.010407636,0.007273994,0.45369581,1
0,0.16,0,0.074535599,0,1
0.076923077,0.166666667,0.230940108,0.141421356,3.143854911,1
0,0.036363636,0,0.012830006,0,1
0.018181818,0.082251082,0.036885556,0.010155188,1.026728486,1
0,0.108108108,0,0.019254025,0,1
0.013513514,0,0.047391236,0,1.858319386,1
0,0,0,0,0,1
0,0.045454545,0,0.074535599,0,1
0.001016036,0.00987045,0.020289989,0.001847715,44.56127572,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.006622517,0,0.000933224,0,1
0.036923077,0.019704433,0.087319503,0.008855715,5.723012061,1
0,0,0,0,0,1
0.000135236,0.003943218,0.004397166,0.000965508,1.844687219,1
0,0.002380952,0,0.016303866,0,1
0.140350877,0.1,0.292118697,0.069727647,17.22650851,1
0,0.127659574,0,0.029488391,0,1
0.117647059,0.211267606,0.215866446,0.08216619,12.74372885,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.083333333,0,0.062994079,0,1
0,0.136363636,0,0.032104962,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.037037037,0,0.023570226,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.027777778,0,0.043519414,0,1
0.018691589,0.003546099,0.063564173,0.001779359,1.610455328,1
0,0,0,0,0,1
0,0,0,0,0,1
0.00625,0.014150943,0.014834363,0.002056881,0.592918979,1
0.012942779,0.151408451,0.099382498,0.021434281,8.772993206,1
0,0,0,0,0,1
0,0,0,0,0,1
0.03030303,0.007132668,0.076531375,0.002001083,2.801573783,1
0,0.04109589,0,0.011076504,0,1
0,0,0,0,0,1
0.2,0.218181818,0.336595628,0.060511979,8.099091413,1
0.078809107,0.140243902,0.149470319,0.023883195,24.05439771,1
0.018348624,0.032258065,0.040160966,0.011433239,0.849058798,1
0,0.011560694,0,0.00346796,0,1
0,0.034482759,0,0.008598533,0,1
0,0.136986301,0,0.041239305,0,1
0,0.022727273,0,0.011952286,0,1
0,0,0,0,0,1
0,0.021276596,0,0.013236328,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.04454343,0,0.00555188,0,1
0,0,0,0,0,1
0,0.090909091,0,0.068041382,0,1
0,0.05,0,0.01652117,0,1
0,0,0,0,0,1
0,0.051282051,0,0.020855976,0,1
0,0,0,0,0,1
0,0.076,0,0.017995394,0,1
0.002771523,0.011235955,0.008769103,0.003101868,23.26752708,1
0,0,0,0,0,1
0,0.011764706,0,0.009687303,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.014492754,0,0.060633906,0,1
0,0.004,0,0.009145491,0,1
0,0.009345794,0,0.006516075,0,1
0,0,0,0,0,1
0,0.032786885,0,0.013498731,0,1
0,0,0,0,0,1
0.07254623,0.092050209,0.16619521,0.015183178,26.26397203,1
0.005025126,0.005847953,0.041134503,0.004159452,0.306741749,1
0.093220339,0.22,0.17054776,0.067389931,6.21854029,1
0.006327512,0.025,0.019584107,0.004531864,13.83917959,1
0,0,0,0,0,1
0,0.051724138,0,0.080178373,0,1
0.009969143,0.053658537,0.019851325,0.010175092,15.77648209,1
0,0,0,0,0,1
0,0.026315789,0,0.015230192,0,1
0,0,0,0,0,1
0,0.102040816,0,0.042473664,0,1
1.62E-05,0,0.001062359,0,3.611392814,1
0,0.052631579,0,0.033501261,0,1
0.001908397,0.123732252,0.014289725,0.025126662,0.994492809,1
0.003436426,0.014285714,0.036001152,0.004816956,2.475845005,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.117021277,0,0.040232894,0,1
0,0,0,0,0,1
0,0.038461538,0,0.022727273,0,1
0,0.02970297,0,0.017126089,0,1
7.48E-05,0.087080793,0.004495884,0.003211621,30.05717138,1
0,0.003389831,0,0.007365696,0,1
0,0.021276596,0,0.041931393,0,1
0,0.044198895,0,0.029533116,0,1
0,0,0,0,0,1
0,0.155756208,0,0.01609027,0,1
0,0,0,0,0,1
0,0.058823529,0,0.060858062,0,1
0.092105263,0.123893805,0.168784988,0.025423636,8.834898981,1
0,0.014705882,0,0.01600461,0,1
0,0,0,0,0,1
0.041198502,0.019607843,0.079136691,0.006978348,6.545601776,1
0,0,0,0,0,1
0,0.075268817,0,0.025914731,0,1
0,0.098765432,0,0.027431062,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.079051383,0,0.015779615,0,1
0,0.086956522,0,0.032985125,0,1
0,0.068085106,0,0.014241099,0,1
0,0.047619048,0,0.040089186,0,1
0,0.108602151,0,0.009224636,0,1
0.037897311,0.095723014,0.074085549,0.009823955,14.5903665,1
0,0.069767442,0,0.015386436,0,1
0,0.384615385,0,0.185185185,0,1
0.031296572,0.02955665,0.062519108,0.005198635,7.94394135,1
0,0.06405694,0,0.009683462,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.026548673,0,0.004503469,0,1
0,0.03125,0,0.017241379,0,1
0,0.007518797,0,0.00490792,0,1
0,0.006944444,0,0.021053798,0,1
0.00185816,0.00729927,0.008335311,0.001667705,3.810177133,1
0.243589744,0.343283582,0.40545012,0.070106314,9.9704549,1
0.001282778,0.012645914,0.013163332,0.002007952,40.00454434,1
0,0.133333333,0,0.115470054,0,1
0,0,0,0,0,1
0,0.045112782,0,0.017659743,0,1
0,0.052631579,0,0.04454354,0,1
0.00408998,0.007431874,0.02883749,0.001536051,0.635774886,1
0.012068966,0.008,0.03879918,0.001880603,3.146608419,1
0.077844311,0.234375,0.191279915,0.057353933,8.462384059,1
0.032786885,0.042553191,0.130188911,0.03008965,0.736023877,1
0.085365854,0.25748503,0.175,0.045604101,4.136098038,1
0,0,0,0,0,1
0.022988506,0.038461538,0.0533713,0.028676967,3.145660875,1
0,0,0,0,0,1
0.021276596,0.057142857,0.072696572,0.069811111,2.670477237,1
0,0.005190311,0,0.031222909,0,1
0,0,0,0,0,1
0.016666667,0.005524862,0.035152697,0.000976136,0.616954338,1
0,0.333333333,0,0.353553391,0,1
0,0.10326087,0,0.01746474,0,1
0,0.018518519,0,0.006762625,0,1
0,0,0,0,0,1
0.074946467,0.214285714,0.139659645,0.043243944,44.98181501,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.044871795,0,0.008908189,0,1
0,0.09375,0,0.072168784,0,1
0.002398082,0.008547009,0.018643613,0.006095748,0.56012059,1
0,0,0,0,0,1
0.012311266,0.039735099,0.037300486,0.005694266,30.84782902,1
0,0.009646302,0,0.042597138,0,1
0,0.013513514,0,0.017323973,0,1
0.001018044,0.013245033,0.01189479,0.002739921,13.52917727,1
0,0,0,0,0,1
0.012965964,0.027972028,0.043777985,0.005838949,5.919338227,1
0,0,0,0,0,1
0,0.1,0,0.074535599,0,1
0,0.003861004,0,0.015625,0,1
0.035976789,0.074498567,0.07442239,0.019129358,35.09168364,1
0,0.046255507,0,0.0064575,0,1
0,0.093023256,0,0.032773676,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.012820513,0,0.038235956,0,1
0,0.072072072,0,0.016558215,0,1
0,0.007267442,0,0.007560154,0,1
0,0.015151515,0,0.006006683,0,1
0,0.023809524,0,0.010425721,0,1
0.01529052,0,0.04577534,0,2.734446188,1
0.147239264,0.34,0.25686452,0.028746855,10.6225931,1
0.049180328,0.043103448,0.201700456,0.011721984,4.930752609,1
0,0.098445596,0,0.005364779,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.004444444,0.010590015,0.010130511,0.001669433,0.5,1
0,0.002212389,0,0.015713484,0,1
0,0,0,0,0,1
0,0.012658228,0,0.004336528,0,1
0.032553408,0.047244094,0.069093363,0.017937941,19.06785691,1
0,0.0609319,0,0.009299536,0,1
0,0,0,0,0,1
0,0.050420168,0,0.038138504,0,1
0.011119936,0.042199488,0.027202061,0.00374613,4.642639736,1
0,0.02,0,0.071428571,0,1
0,0.045454545,0,0.0248452,0,1
0.004806553,0.05187638,0.02650673,0.004830616,126.718402,1
0,0.01594533,0,0.009354803,0,1
0,0.05,0,0.114707867,0,1
0.037383178,0.170431211,0.078338249,0.020623595,6.967476589,1
0,0.027027027,0,0.083333333,0,1
0,0,0,0,0,1
0,0,0,0,0,1
7.88E-06,0.000825934,0.001906607,0.000337326,2.317911558,1
0,0,0,0,0,1
0,0.001477105,0,0.006429306,0,1
0,0.137614679,0,0.046504083,0,1
0.006459948,0.003324468,0.014161976,0.000413993,1.73823958,1
0,0.028368794,0,0.04864323,0,1
0,0.111675127,0,0.024783915,0,1
0,0.045454545,0,0.035714286,0,1
0,0,0,0,0,1
0,0.092592593,0,0.050251891,0,1
0,0.014705882,0,0.011531645,0,1
0.117647059,0.105263158,0.210526316,0.054433105,1.692374532,1
0,0.016393443,0,0.007715167,0,1
0,0.023809524,0,0.016070609,0,1
0,0.073170732,0,0.019937076,0,1
0,0,0,0,0,1
0,0.121212121,0,0.052613364,0,1
0,0.00913242,0,0.019531026,0,1
0.007597896,0.03030303,0.019968854,0.006054565,5.002714181,1
0,0.034090909,0,0.030491836,0,1
0,0.071428571,0,0.023327284,0,1
0,0.04040404,0,0.01052843,0,1
0,0.231707317,0,0.057195715,0,1
0.008130081,0.010752688,0.045643546,0.006344508,0.496811162,1
0,0,0,0,0,1
0,0,0,0,0,1
0.017699115,0,0.089689706,0,1.879995417,1
0,0.013333333,0,0.005592442,0,1
0,0,0,0,0,1
0,0.062735257,0,0.020405413,0,1
0,0.076190476,0,0.011744334,0,1
0,0,0,0,0,1
0,0.069767442,0,0.03788072,0,1
0,0.019607843,0,0.016944286,0,1
0,0.068493151,0,0.014414084,0,1
0,0,0,0,0,1
0,0.001574803,0,0.000305923,0,1
0,0.046670163,0,0.003339252,0,1
0,0.018867925,0,0.013832277,0,1
0.035736291,0.052083333,0.07255103,0.014308392,24.8620104,1
0.003401361,0.016129032,0.033786869,0.011591914,0.484388641,1
0,0,0,0,0,1
0.019685039,0.014861996,0.060324209,0.004729902,4.641606707,1
0.21875,0.050125313,0.374165739,0.022981675,3.108558882,1
0.004098361,0.015,0.026961255,0.005785171,2.403601223,1
0,0.020618557,0,0.026207121,0,1
0,0.32,0,0.10997148,0,1
0.022142523,0.077355837,0.046974606,0.009569605,66.17513311,1
0,0.123809524,0,0.01589289,0,1
0,0.042105263,0,0.059575547,0,1
0,0.003371869,0,0.006172134,0,1
0,0.096774194,0,0.056867567,0,1
0.018731988,0.060869565,0.110904709,0.018370236,7.396482107,1
0,0.037267081,0,0.011272342,0,1
0,0,0,0,0,1
0,0.048387097,0,0.014874469,0,1
0,0,0,0,0,1
0.00102782,0.004304161,0.021002348,0.001079655,5.74111639,1
0,0.020942408,0,0.048492864,0,1
0.051181102,0.084745763,0.098326966,0.015638581,5.525765188,1
0,0.189473684,0,0.033892574,0,1
4.30E-05,0,0.001752128,0,0.633428131,1
0,0.214285714,0,0.113389342,0,1
0,0.070422535,0,0.04267896,0,1
0,0.015625,0,0.008196721,0,1
0.041666667,0.063333333,0.084747475,0.008836953,5.861457227,1
0,0.065217391,0,0.038461538,0,1
0.048076923,0.085714286,0.094255773,0.030178964,1.792555504,1
0.128571429,0.084656085,0.229478368,0.015779093,19.57687266,1
0,0.033613445,0,0.007633949,0,1
0,0,0,0,0,1
0,0.045454545,0,0.008369118,0,1
0,0.05,0,0.114707867,0,1
0,0,0,0,0,1
0,0.007407407,0,0.043193421,0,1
0,0,0,0,0,1
0,0.042735043,0,0.058536613,0,1
0.095238095,0.018867925,0.25819889,0.005434783,1.004404373,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.021276596,0,0.008838835,0,1
0,0.017667845,0,0.001708793,0,1
0,0.112,0,0.022783059,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.011235955,0,0.003064315,0,1
0,0.004524887,0,0.009742776,0,1
0,0.171568627,0,0.024699339,0,1
0.116438356,0.170542636,0.210697036,0.058361392,8.726103018,1
0,0.071428571,0,0.107871978,0,1
0,0.2,0,0.19245009,0,1
0,0.031746032,0,0.021624517,0,1
0.016333938,0.019950125,0.035379644,0.002975747,3.522304696,1
0,0.057142857,0,0.010253524,0,1
0,0.120178042,0,0.010188679,0,1
0,0.076923077,0,0.079056942,0,1
0,0.035087719,0,0.011736313,0,1
0,0.222222222,0,0.087162727,0,1
0,0,0,0,0,1
0,0.012738854,0,0.002603778,0,1
0,0.288617886,0,0.03276799,0,1
0.064748201,0.207317073,0.207790693,0.047070288,7.726166512,1
0,0.005235602,0,0.012220593,0,1
0,0,0,0,0,1
0.059479554,0.016438356,0.173198315,0.022682405,7.714556238,1
0,0,0,0,0,1
0,0,0,0,0,1
0.043923241,0.07337884,0.085649385,0.005564238,41.1542307,1
0,0,0,0,0,1
0.000176725,0.137741047,0.009400971,0.018493864,1.131920076,1
0,0.026315789,0,0.022450663,0,1
0,0,0,0,0,1
0,0.075213675,0,0.007570915,0,1
0,0,0,0,0,1
0,0.222222222,0,0.166666667,0,1
0,0.00952381,0,0.024753689,0,1
0.086842105,0.163179916,0.233391921,0.024626557,18.92853576,1
0,0.008746356,0,0.004612542,0,1
0.002139091,0.081916538,0.041282957,0.007481335,32.15286621,1
0,0.043859649,0,0.067493656,0,1
0,0,0,0,0,1
0,0.090909091,0,0.075592895,0,1
0,0,0,0,0,1
0,0.230769231,0,0.158113883,0,1
0,0.137931034,0,0.056568542,0,1
0,0,0,0,0,1
0,0.081300813,0,0.070220841,0,1
0.054945055,0.187150838,0.131303638,0.02412473,17.86323162,1
0,0,0,0,0,1
0.097222222,0.095238095,0.246870966,0.057735027,3.031772199,1
0,0.020618557,0,0.04125685,0,1
0.00660066,0,0.014522525,0,2.841831704,1
0,0.020833333,0,0.008164966,0,1
0,0.047619048,0,0.025253814,0,1
0,0,0,0,0,1
0,0.023255814,0,0.00952381,0,1
0,0.09,0,0.020557806,0,1
0.000849257,0.029366306,0.00673733,0.004564292,1.112500851,1
0,0.056074766,0,0.010228607,0,1
0,0.166666667,0,0.024483525,0,1
0.005025126,0.005847953,0.041134503,0.004159452,0.306741749,1
0,0.03125,0,0.012493901,0,1
0,0.042780749,0,0.013991403,0,1
0,0.027272727,0,0.006491682,0,1
0,0.021459227,0,0.030169241,0,1
0.025641026,0.031914894,0.052712763,0.008600261,1.359676873,1
0,0.036809816,0,0.013175903,0,1
0,0.361111111,0,0.051945278,0,1
0.017907634,0.044339623,0.065687735,0.005351694,7.953075741,1
0.068483063,0.028391167,0.128797005,0.00455502,45.83588915,1
0,0,0,0,0,1
0,0.095628415,0,0.011920168,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.065637066,0,0.010182085,0,1
0,0.004291845,0,0.003047874,0,1
0,0,0,0,0,1
0.131578947,0.208333333,0.270665981,0.083753151,7.410791972,1
0,0,0,0,0,1
0,0.052083333,0,0.018823081,0,1
0.003508772,0,0.010669133,0,0.335518916,1
0,0.058823529,0,0.0625,0,1
0.056,0.014117647,0.11187477,0.00278618,2.402711133,1
0,0,0,0,0,1
0,0.176470588,0,0.087481777,0,1
0,0.17961165,0,0.043211091,0,1
